pitch_type,game_date,release_speed,player_name,batter,pitcher,events,description,zone,game_type,stand,p_throws,home_team,away_team,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,estimated_woba_using_speedangle,woba_value,woba_denom,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,home_score_diff,bat_score_diff,home_win_exp
FF,2025-03-27,98.7,"Muñoz, Andrés",668709,662253,grounded_into_double_play,hit_into_play,8,R,L,R,SEA,ATH,ground_ball,2,0,-1.06,0.91,0.1296263823252708,2.0615781682989223,,,671732,1,9,Top,132.24,145.5,4,108.8,-25,99.3,2070,6.7,778547,0.089,0,1,65,3,4,2,2,4,2,4,2,4,229,0.115,-0.421,,,2,-2,0.885
FF,2025-03-31,98.7,"Vodnik, Victor",656941,680767,home_run,hit_into_play,4,R,L,R,PHI,COL,fly_ball,1,1,-0.4,1.31,-0.4479184778276276,2.486307270460741,,624641,,2,7,Bot,145.04,24.05,434,106.6,26,99.8,2304,6.9,778502,2,2,1,57,3,2,1,2,1,1,4,4,1,213,0.156,1.63,78.7,7.5,1,1,0.775
SI,2025-03-31,98.7,"Rodríguez, Manuel",668804,655889,strikeout,swinging_strike,12,R,L,R,TB,PIT,,1,2,-1.08,0.85,0.30571565144103285,3.4256673035024945,,,,0,9,Top,,,,,,99.7,2148,6.6,778508,0,0,1,67,5,6,1,1,6,1,6,1,6,205,0.003,-0.189,62.8,4.7,5,-5,0.995
FF,2025-03-31,98.7,"Bigge, Hunter",663698,685801,,called_strike,4,R,R,R,TB,PIT,,3,0,-0.35,1.69,-0.31396603634094544,2.4441972463072807,,,,1,7,Top,,,,,,99.7,2533,6.9,778508,,,,51,4,5,0,0,5,0,5,0,5,201,0.003,-0.088,,,5,-5,0.971
FF,2025-03-28,98.7,"Leiter, Jack",646240,683004,,foul,5,R,L,R,TEX,BOS,,0,1,-0.95,1.34,-0.20029671947885352,2.73110288532086,,,,1,1,Top,,,210,86.5,64,99.2,2394,6.8,778550,,,,2,2,0,0,0,0,0,0,0,0,216,0.004,-0.052,73.3,7.5,0,0,0.524
FF,2025-03-27,98.7,"Greene, Hunter",671218,668881,home_run,hit_into_play,6,R,R,R,CIN,SF,fly_ball,3,2,-0.79,1.58,0.5267715502270135,2.036244538796889,,,808982,2,4,Top,222.23,86.69,344,101.2,37,98.9,2422,6.7,778561,0.67435,2,1,29,11,3,0,0,3,2,3,2,3,212,-0.165,2.201,75.2,6.9,3,-3,0.837
FF,2025-03-28,98.7,"Leiter, Jack",646240,683004,,foul,12,R,L,R,TEX,BOS,,1,2,-0.66,1.4,1.152207308646132,2.928896210735781,,,,1,1,Top,,,140,63.3,18,99.5,2420,7.1,778550,,,,2,4,0,0,0,0,0,0,0,0,213,0,0,56.4,5.8,0,0,0.527
FF,2025-03-27,98.7,"Greene, Hunter",656305,668881,,called_strike,6,R,R,R,CIN,SF,,0,1,-0.7,1.51,0.6928200268675723,2.424617178219729,,,,0,2,Top,,,,,,99.2,2357,6.5,778561,,,,10,2,1,0,0,1,0,1,0,1,215,0.006,-0.055,,,1,-1,0.607
FF,2025-03-27,98.7,"Abreu, Bryan",665742,650556,,ball,11,R,L,R,HOU,NYM,,2,0,-0.26,1.6,-1.4363968953050965,3.826089858773586,,,,2,8,Top,,,,,,98.2,2409,6.4,778559,,,,62,3,3,0,0,3,0,3,0,3,210,-0.004,0.121,,,3,-3,0.963
SI,2025-03-29,98.7,"Duran, Jhoan",575929,661395,,ball,13,R,R,R,STL,MIN,,0,0,-1.12,0.3,-0.05895358593799793,0.9344732734274661,687363,691026,663457,0,8,Bot,,,,,,98.5,1759,6.3,778528,,,,65,1,4,1,4,1,1,4,4,1,239,0.001,0.021,,,3,3,0.989
FF,2025-03-28,98.7,"Brown, Hunter",668901,686613,,foul,12,R,R,R,HOU,NYM,,1,2,-0.45,1.56,0.4732304183485778,4.654666475567785,665742,,,2,6,Top,,,304,85.9,43,98.6,2360,6.6,778518,,,,40,5,1,3,3,1,3,1,3,1,201,0,0,63.4,6.5,-2,2,0.238
FF,2025-03-31,98.7,"Jobe, Jackson",677594,695549,,foul,5,R,R,R,SEA,DET,,0,0,-0.56,1.49,-0.20874833707279405,2.358844274344234,,,,1,1,Bot,,,243,77.4,29,98.1,2250,6.1,778496,,,,13,1,0,6,0,6,6,0,0,6,209,-0.001,-0.039,77.8,8.1,-6,-6,0.085
FF,2025-03-27,98.7,"Suarez, Robert",645277,663158,,called_strike,1,R,L,R,SD,ATL,,2,0,-0.48,1.76,-0.5755160751832356,2.935550836463827,,663586,621566,2,9,Top,,,,,,99,2409,7,778545,,,,77,3,7,4,4,7,4,7,4,7,204,0.009,-0.052,,,3,-3,0.951
FF,2025-03-27,98.7,"Skenes, Paul",669364,694973,,called_strike,3,R,L,R,MIA,PIT,,0,0,-1.37,0.97,0.5137902800068397,2.8093594135512223,,,,0,1,Bot,,,,,,98.8,2260,6.7,778562,,,,4,1,0,0,0,0,0,0,0,0,244,-0.003,-0.039,,,0,0,0.548
FF,2025-03-28,98.6,"Soto, Gregory",623993,642397,,ball,12,R,R,L,TOR,BAL,,0,2,0.88,1,0.05440846281520817,3.842844142552262,,,666182,1,8,Bot,,,,,,98.5,2245,6.4,778549,,,,67,3,8,2,8,2,2,8,8,2,136,0,0.01,,,6,6,0.998
SI,2025-03-31,98.6,"Miller, Erik",670541,669062,strikeout,swinging_strike,9,R,L,L,HOU,SF,,1,2,1.62,0.52,0.5030329774949682,2.2415098467583174,,670623,,2,8,Bot,,,,,,98.5,2403,6.5,778505,0,0,1,65,4,2,5,2,5,5,2,2,5,135,-0.02,-0.208,79.7,7.0,-3,-3,0.054
SI,2025-03-31,98.6,"Domínguez, Seranthony",692225,622554,,called_strike,8,R,R,R,BAL,BOS,,0,0,-1.37,0.89,0.11001778767057901,2.4133371914305526,,,,0,6,Top,,,,,,99,2169,6.6,778512,,,,46,1,4,3,3,4,3,4,3,4,208,0.005,-0.039,,,1,-1,0.66
FF,2025-03-29,98.6,"Abreu, Bryan",642350,650556,strikeout,foul_tip,12,R,R,R,HOU,NYM,,2,2,-0.72,1.48,0.8883819247712611,3.02851325685156,,682668,,1,8,Top,,,,,,98.8,2493,6.8,778530,0,0,1,52,5,2,1,1,2,1,2,1,2,209,0.074,-0.227,69.0,7.3,1,-1,0.709
FF,2025-03-31,98.6,"Domínguez, Seranthony",692225,622554,strikeout,called_strike,14,R,R,R,BAL,BOS,,2,2,-0.55,1.28,0.1111835095915733,1.5156854596919431,,,,0,6,Top,,,,,,99.1,2273,6.6,778512,0,0,1,46,5,4,3,3,4,3,4,3,4,215,0.031,-0.232,,,1,-1,0.665
FF,2025-03-27,98.6,"Skenes, Paul",669364,694973,,foul,3,R,L,R,MIA,PIT,,0,1,-1.36,0.98,0.500909305148455,2.7842338045314015,,,,0,1,Bot,,,109,73.2,7,99,2254,6.8,778562,,,,4,2,0,0,0,0,0,0,0,0,246,-0.006,-0.055,56.8,5.0,0,0,0.545
SI,2025-03-29,98.6,"Rodríguez, Manuel",686668,655889,,ball,14,R,R,R,TB,COL,,2,0,-1.19,0.76,1.2903716246545363,1.7319383155443717,,,,0,8,Top,,,,,,99.6,2262,6.6,778537,,,,59,3,0,2,2,0,2,0,2,0,206,-0.005,0.152,,,-2,2,0.132
FF,2025-03-29,98.6,"Halvorsen, Seth",650490,678020,,called_strike,4,R,R,R,TB,COL,,2,0,-0.7,1.17,-0.7506225245037501,2.7788042797030235,,670764,676356,2,8,Bot,,,,,,100.4,2184,7,778537,,,,67,3,1,2,1,2,2,1,1,2,222,-0.016,-0.052,,,-1,-1,0.314
FF,2025-03-30,98.6,"Bradley, Taj",641857,671737,,ball,14,R,L,R,TB,COL,,2,2,-0.56,1.6,1.0463708519030401,1.2546500585223133,,671289,686668,1,6,Top,,,,,,98.8,2406,6.4,778524,,,,41,5,2,1,1,2,1,2,1,2,201,-0.025,0.096,,,1,-1,0.604
FF,2025-03-28,98.6,"Suarez, Robert",672284,663158,,called_strike,7,R,L,R,SD,ATL,,0,0,-0.7,1.45,-0.6476679930864669,1.9215085446669806,,,,2,9,Top,,,,,,99.2,2354,6.9,778542,,,,72,1,4,3,3,4,3,4,3,4,200,0.006,-0.043,,,1,-1,0.963
FF,2025-03-28,98.6,"Suarez, Robert",669397,663158,,swinging_strike,5,R,R,R,SD,ATL,,1,1,-0.68,1.45,-0.0966315637707229,2.456123812593443,,,,1,9,Top,,,,,,98.9,2419,6.8,778542,,,,71,3,4,3,3,4,3,4,3,4,209,0.013,-0.064,68.7,5.9,1,-1,0.911
FF,2025-03-27,98.6,"Suarez, Robert",595777,663158,strikeout,called_strike,7,R,L,R,SD,ATL,,1,2,-0.92,1.57,-0.5223126670093854,2.0613344751984215,,,,0,9,Top,,,,,,98.9,2424,6.9,778545,0,0,1,73,7,7,4,4,7,4,7,4,7,207,0.013,-0.189,,,3,-3,0.972
FC,2025-03-30,98.6,"Clase, Emmanuel",666023,661403,,called_strike,11,R,R,R,KC,CLE,,2,0,0.32,1.17,-0.9069949192235691,2.732254692786949,,,,0,9,Bot,,,,,,99.4,2570,6.5,778510,,,,77,3,2,6,2,6,6,2,2,6,184,-0.005,-0.072,,,-4,-4,0.026
SI,2025-03-28,98.6,"Soto, Gregory",623993,642397,strikeout,called_strike,4,R,R,L,TOR,BAL,,1,2,1.48,0.83,-0.7020492378719665,2.3210396127119752,,,666182,1,8,Bot,,,,,,99.1,2265,6.6,778549,0,0,1,67,5,8,2,8,2,2,8,8,2,131,0,-0.178,,,6,6,0.998
FF,2025-03-31,98.6,"Vodnik, Victor",664761,680767,field_out,hit_into_play,8,R,R,R,PHI,COL,ground_ball,3,2,-0.54,1.01,0.20150567386707907,2.0687855629427627,,,,2,7,Bot,144.97,148.64,18,105,-6,99.2,2280,7,778502,0.331,0,1,58,6,4,1,4,1,1,4,4,1,205,-0.003,-0.328,,,3,3,0.931
FF,2025-03-30,98.6,"Pearson, Nate",647304,663878,,called_strike,5,R,L,R,AZ,CHC,,0,0,-0.52,1.38,0.11777183633419486,2.5022643193733085,,,,0,6,Bot,,,,,,99.5,2259,6.8,778515,,,,46,1,0,3,0,3,3,0,0,3,215,-0.004,-0.039,,,-3,-3,0.163
FF,2025-03-28,98.6,"Montgomery, Mason",669911,682254,,ball,12,R,R,L,TB,COL,,0,0,0.51,1.62,0.48833612477471844,3.9831702731942076,,,641857,1,8,Top,,,,,,99.7,2333,6.6,778560,,,,60,1,2,2,2,2,2,2,2,2,158,-0.007,0.035,,,0,0,0.498
FF,2025-03-29,98.6,"Williams, Gavin",686469,668909,,foul,1,R,L,R,KC,CLE,,1,0,-0.79,1.21,-0.4196915737809287,3.095007063136268,,,,2,1,Bot,,,134,84.9,9,99.3,2334,6.6,778529,,,,7,2,0,0,0,0,0,0,0,0,211,-0.002,-0.054,75.9,6.9,0,0,0.511
FF,2025-03-28,98.6,"Leiter, Jack",692225,683004,single,hit_into_play,3,R,R,R,TEX,BOS,ground_ball,1,2,-0.49,1.45,0.6482910764920318,2.9042808342995077,,,,2,2,Top,117.36,178.54,2,67.2,-57,99.5,2370,7.1,778550,0.242,0.9,1,9,4,0,0,0,0,0,0,0,0,209,-0.015,0.403,76.7,7.1,0,0,0.543
FF,2025-03-28,98.6,"Leiter, Jack",596115,683004,field_out,hit_into_play,1,R,R,R,TEX,BOS,popup,1,2,-0.64,1.5,-0.2782588691802085,2.949788797772996,,,,1,2,Top,138.99,127.48,185,88.1,60,100,2415,7.3,778550,0.016,0,1,8,5,0,0,0,0,0,0,0,0,208,0.012,-0.18,71.4,6.9,0,0,0.528
FF,2025-03-29,98.6,"Williams, Gavin",663697,668909,,foul,4,R,R,R,KC,CLE,,3,2,-0.73,1.33,-0.7470825329680458,2.162619589850754,,,,0,4,Bot,,,155,67.6,19,100.3,2323,7.1,778529,,,,28,10,0,2,0,2,2,0,0,2,221,0,0,77.3,7.7,-2,-2,0.318
SI,2025-03-27,98.6,"Erceg, Lucas",608070,668674,,foul,7,R,L,R,KC,CLE,,2,2,-1.23,0.75,-0.7729887810773097,1.6177350808017419,,,,1,7,Top,,,155,70.9,65,99.4,1976,6.6,778558,,,,51,6,3,4,4,3,4,3,4,3,224,0,0,70.5,7.3,-1,1,0.335
FF,2025-03-27,98.6,"Greene, Hunter",664774,668881,,foul,5,R,L,R,CIN,SF,,0,0,-0.61,1.53,-0.07715152645099799,2.670652729123322,,,573262,2,3,Top,,,166,88.7,68,98.3,2455,6.6,778561,,,,19,1,1,0,0,1,0,1,0,1,214,0.004,-0.042,69.7,6.7,1,-1,0.643
FF,2025-03-29,98.6,"Abreu, Bryan",596019,650556,field_out,hit_into_play,8,R,L,R,HOU,NYM,ground_ball,0,0,-0.68,1.53,-0.1453590256510714,1.8567094714439145,,682668,,2,8,Top,143.71,151.68,10,100.3,-9,98.6,2549,6.7,778530,0.262,0,1,53,1,2,1,1,2,1,2,1,2,205,0.084,-0.288,75.5,7.1,1,-1,0.783
FF,2025-03-27,98.6,"Greene, Hunter",656305,668881,,called_strike,9,R,R,R,CIN,SF,,0,0,-0.69,1.36,0.4509856779519209,1.985957501034541,,,,0,2,Top,,,,,,99.4,2343,6.7,778561,,,,10,1,1,0,0,1,0,1,0,1,213,0.004,-0.039,,,1,-1,0.603
FF,2025-03-27,98.6,"Alcantara, Sandy",663647,645261,,foul,3,R,R,R,MIA,PIT,,0,2,-1.19,1.05,0.3726004978951647,3.2878145935091303,,,,2,5,Top,,,290,84.1,44,97.8,2345,6.2,778562,,,,31,3,1,0,0,1,0,1,0,1,230,0,0,61.6,5.7,1,-1,0.699
FF,2025-03-27,98.6,"Helsley, Ryan",650489,664854,,swinging_strike,12,R,L,R,STL,MIN,,0,0,-0.27,1.55,0.34095627677597756,3.7177283327649793,,,,0,9,Top,,,,,,98.8,2429,6.6,778551,,,,69,1,5,3,3,5,3,5,3,5,202,0.006,-0.039,65.2,6.3,2,-2,0.924
FF,2025-03-28,98.6,"Leiter, Jack",678882,683004,,ball,11,R,R,R,TEX,BOS,,0,1,-0.82,1.52,-0.1695884540989453,4.022788520112687,,,,0,3,Top,,,,,,99.6,2567,7.1,778550,,,,16,2,0,0,0,0,0,0,0,0,213,-0.003,0.031,,,0,0,0.504
FF,2025-03-27,98.5,"Skubal, Tarik",518692,669373,,foul,11,R,L,L,LAD,DET,,0,2,0.15,1.45,-1.134873140716845,3.6233042492559715,,,,2,5,Bot,,,241,79.6,50,98.6,2312,6.3,778546,,,,46,3,4,2,4,2,2,4,4,2,154,0,0,61.7,6.0,2,2,0.783
SI,2025-03-30,98.5,"Santos, Gregory",805779,666619,,ball,13,R,R,R,SEA,ATH,,0,0,-1.24,0.41,-0.9513580617449169,1.1534869024197691,,,,0,7,Top,,,,,,99.3,2462,6.5,778513,,,,46,1,2,1,1,2,1,2,1,2,221,-0.007,0.041,,,1,-1,0.692
SI,2025-03-28,98.5,"Soto, Gregory",665926,642397,strikeout,called_strike,4,R,L,L,TOR,BAL,,0,2,1.51,0.75,-0.6862337233609082,2.150023031622307,,,666182,2,8,Bot,,,,,,98.9,2289,6.7,778549,0,0,1,68,3,8,2,8,2,2,8,8,2,138,-0.001,-0.174,,,6,6,0.998
FF,2025-03-30,98.5,"Bradley, Taj",686668,671737,,called_strike,12,R,R,R,TB,COL,,0,0,-0.42,1.61,0.8422314715677028,3.03630885209557,,,,2,3,Top,,,,,,98.9,2429,6.4,778524,,,,20,1,2,0,0,2,0,2,0,2,205,0.002,-0.043,,,2,-2,0.754
FF,2025-03-27,98.5,"Skubal, Tarik",681624,669373,single,hit_into_play,4,R,R,L,LAD,DET,line_drive,1,2,0.47,1.38,-0.3635493820960145,2.316430925655366,,,,1,5,Bot,159.65,103.77,212,76.6,20,98.3,2357,6.4,778546,0.896,0.9,1,42,8,1,2,1,2,2,1,1,2,147,0.046,0.489,75.8,7.7,-1,-1,0.374
FF,2025-03-27,98.5,"Estrada, Jeremiah",542303,669093,,called_strike,2,R,R,R,SD,ATL,,3,0,-0.38,1.8,0.04187726570951489,3.3317069324434314,,,621566,0,7,Top,,,,,,98.3,2366,6.8,778545,,,,56,4,3,4,4,3,4,3,4,3,190,0.011,-0.089,,,-1,1,0.238
FF,2025-03-29,98.5,"Alcala, Jorge",571448,660896,double,hit_into_play,12,R,R,R,STL,MIN,line_drive,0,2,-0.56,1.35,0.7124302484735154,3.7315292996914313,,,,0,6,Bot,128.45,180.06,91,95.4,4,97.1,2399,5.9,778528,0.425,1.25,1,42,3,1,1,1,1,1,1,1,1,217,0.105,0.811,76.2,7.5,0,0,0.562
SI,2025-03-31,98.5,"Morejon, Adrian",678877,670970,field_out,hit_into_play,5,R,R,L,SD,CLE,line_drive,2,0,1.47,1.02,-0.029572148350974325,2.3757800615505626,,467793,,2,8,Top,181.89,92.94,297,111.5,12,97.6,2455,6.3,778499,0.871,0,1,67,3,7,2,2,7,2,7,2,7,140,0.007,-0.336,75.2,6.4,5,-5,0.988
FF,2025-03-27,98.5,"Domínguez, Seranthony",665926,622554,,called_strike,1,R,L,R,TOR,BAL,,2,0,-0.82,1.44,-0.5592382543123626,2.9904903299410543,,,,0,7,Bot,,,,,,98.2,2412,6.4,778556,,,,57,3,2,9,2,9,9,2,2,9,215,-0.001,-0.072,,,-7,-7,0.013
FF,2025-03-28,98.5,"Church, Marc",677800,687847,single,hit_into_play,9,R,L,R,TEX,BOS,ground_ball,1,0,-0.39,1.75,0.8014737371667777,1.8535793372498957,,,,0,7,Top,170.84,125.36,107,82.9,8,99.1,2351,7,778550,0.355,0.9,1,51,2,4,1,1,4,1,4,1,4,197,-0.04,0.396,73.9,7.3,3,-3,0.889
SI,2025-03-27,98.5,"Alvarado, José",663993,621237,,called_strike,4,R,L,L,WSH,PHI,,1,0,1.14,1.16,-0.38699557815572727,2.3409342970428293,,,,0,9,Bot,,,,,,99.6,2095,6.9,778555,,,,67,2,3,3,3,3,3,3,3,3,158,-0.01,-0.05,,,0,0,0.646
FF,2025-03-27,98.5,"Suarez, Robert",595777,663158,,ball,14,R,L,R,SD,ATL,,0,0,-1.02,1.46,0.9986681560960871,2.1348218909391115,,,,0,9,Top,,,,,,98.8,2384,7,778545,,,,73,1,7,4,4,7,4,7,4,7,206,-0.004,0.041,,,3,-3,0.966
FF,2025-03-29,98.5,"Rodríguez, Randy",682829,678495,,ball,12,R,L,R,CIN,SF,,1,2,-0.34,1.62,1.76379366948438,2.744258949420855,,,,2,7,Bot,,,,,,99.2,2664,6.8,778540,,,,56,4,3,2,3,2,2,3,3,2,206,0.001,0.042,,,1,1,0.752
FF,2025-03-31,98.5,"Hicks, Jordan",673237,663855,,ball,12,R,R,R,HOU,SF,,0,1,-0.87,1.33,1.3984192469236332,2.475573350557548,,,,2,4,Bot,,,,,,98.2,2328,6.5,778505,,,,29,2,0,1,0,1,1,0,0,1,224,0.001,0.027,,,-1,-1,0.374
FF,2025-03-28,98.5,"Keller, Brad",666971,641745,,ball,14,R,R,R,AZ,CHC,,2,2,-0.16,1.28,0.6862160571264087,0.7318746489114502,,606466,,0,7,Bot,,,,,,97.5,2369,6,778543,,,,58,5,6,1,6,1,1,6,6,1,198,0,0.1,,,5,5,0.99
FF,2025-03-29,98.5,"Williams, Gavin",677951,668909,,foul,12,R,R,R,KC,CLE,,0,1,-0.78,1.24,0.33459807392485574,3.8824713823402153,,,663697,0,1,Bot,,,192,84.8,15,99.1,3195,6.6,778529,,,,6,2,0,0,0,0,0,0,0,0,204,-0.008,-0.053,64.5,5.4,0,0,0.578
FF,2025-03-27,98.5,"Varland, Louis",671056,686973,,foul,12,R,R,R,STL,MIN,,2,1,-0.45,1.41,0.18502521546159523,3.530749650531113,,,,1,6,Bot,,,264,80.6,32,99.7,2238,7,778551,,,,50,4,4,3,4,3,3,4,4,3,211,-0.004,-0.07,59.8,6.5,1,1,0.721
FF,2025-03-27,98.5,"Chapman, Aroldis",669394,547973,force_out,hit_into_play,7,R,R,L,TEX,BOS,ground_ball,0,0,0.06,1.58,-0.5214438772814078,1.7636244881644167,,,694671,2,8,Bot,111.78,157.76,10,108.5,-10,99.8,2401,7.3,778553,0.327,0,1,62,1,2,2,2,2,2,2,2,2,158,-0.05,-0.271,77.5,7.4,0,0,0.55
SI,2025-03-28,98.5,"Brown, Hunter",624413,686613,,swinging_strike,2,R,R,R,HOU,NYM,,1,1,-1.03,1.33,-0.18583809885965674,2.967430449941274,,,,2,1,Top,,,,,,98.5,2291,6.6,778518,,,,3,3,0,0,0,0,0,0,0,0,205,0.003,-0.062,83.7,6.7,0,0,0.538
FF,2025-03-29,98.5,"Hernández, Carlos",663993,672578,,foul,3,R,L,R,WSH,PHI,,1,2,-0.83,1.43,0.4358014130830191,3.1720611142274815,,,642708,0,8,Bot,,,251,74.9,35,99.9,2358,7,778535,,,,76,4,3,11,3,11,11,3,3,11,212,0,0,66.6,5.9,-8,-8,0.004
SI,2025-03-29,98.5,"Soriano, José",643217,667755,walk,ball,3,R,L,R,CWS,LAA,,3,2,-0.85,-0.01,0.8221954563163401,2.8997946735372797,,,,2,1,Bot,,,,,,98.9,1794,6.5,778534,0.691497,0.7,1,8,8,0,0,0,0,0,0,0,0,227,0.01,0.259,,,0,0,0.512
FF,2025-03-28,98.5,"Cease, Dylan",663586,656302,double,hit_into_play,2,R,R,R,SD,ATL,line_drive,1,1,-0.29,1.61,0.02558677626587863,3.256367553009576,,,,1,1,Top,44.29,107.98,235,110.7,14,98,2533,6.2,778542,0.781,1.25,1,2,3,0,0,0,0,0,0,0,0,189,-0.042,0.652,,,0,0,0.523
FF,2025-03-28,98.5,"Brown, Hunter",596019,686613,,ball,11,R,L,R,HOU,NYM,,1,2,-0.76,1.46,-0.7829735858592789,4.236382157949438,,,,1,3,Top,,,,,,98.7,2181,6.6,778518,,,,16,4,0,2,2,0,2,0,2,0,210,-0.002,0.048,,,-2,2,0.31
SI,2025-03-30,98.5,"Muñoz, Andrés",691016,662253,,ball,9,R,L,R,SEA,ATH,,1,0,-1.46,0.32,0.7448140439225164,2.095610151859299,,,,1,9,Top,,,,,,99.5,2040,6.6,778513,,,,61,2,2,1,1,2,1,2,1,2,235,-0.017,0.071,,,1,-1,0.9
FF,2025-03-31,98.5,"Bigge, Hunter",669261,685801,,ball,11,R,L,R,TB,PIT,,0,2,-0.13,1.36,-0.08717031933042134,4.075539867475271,,,,2,7,Top,,,,,,99.5,2513,6.7,778508,,,,52,3,5,0,0,5,0,5,0,5,187,0,0.022,,,5,-5,0.984
FF,2025-03-29,98.5,"Varland, Louis",687363,686973,,foul,11,R,L,R,STL,MIN,,1,2,-0.5,1.3,-1.1525733476020812,2.6637325367548965,676475,671056,691023,0,6,Bot,,,,82.3,9,,2086,7.1,778528,,,,46,4,2,1,2,1,1,2,2,1,218,0,0,48.3,5.1,1,1,0.859
FF,2025-03-27,98.5,"Alcantara, Sandy",502054,645261,strikeout,called_strike,6,R,R,R,MIA,PIT,,0,2,-1.32,1.43,0.6247268611785941,2.479191681966287,,,682848,2,3,Top,,,,,,97.5,2333,6.1,778562,0,0,1,16,4,0,0,0,0,0,0,0,0,234,0.015,-0.174,,,0,0,0.54
SI,2025-03-28,98.5,"Morejon, Adrian",621566,670970,,ball,11,R,L,L,SD,ATL,,0,0,1.4,0.78,-0.3006548166262841,4.25644339137359,,,,2,5,Top,,,,,,98.2,2437,6.5,778542,,,,43,1,3,3,3,3,3,3,3,3,140,-0.002,0.037,,,0,0,0.552
FF,2025-03-27,98.5,"Greene, Hunter",573262,668881,,called_strike,8,R,L,R,CIN,SF,,2,1,-0.81,1.49,0.23667296885018885,1.9124005996974738,,,,1,5,Top,,,,,,98.7,2464,6.7,778561,,,,36,4,3,2,2,3,2,3,2,3,220,0.007,-0.07,,,1,-1,0.666
SI,2025-03-28,98.5,"Santos, Gregory",664913,666619,,foul,5,R,L,R,SEA,ATH,,3,1,-1.03,0.9,-0.13993221266598965,2.836733728930402,,,,2,6,Top,,,8,82,-20,99.1,2415,6.6,778541,,,,42,5,0,2,2,0,2,0,2,0,211,0.003,-0.086,73.0,7.6,-2,2,0.247
FF,2025-03-28,98.5,"Cease, Dylan",595777,656302,field_out,hit_into_play,12,R,L,R,SD,ATL,fly_ball,0,2,-0.55,1.52,0.4028239338569246,3.515041161524564,,,,0,1,Top,204.28,98.07,315,89.4,36,97.6,2599,6.2,778542,0.034,0,1,1,3,0,0,0,0,0,0,0,0,200,0.013,-0.165,67.6,6.8,0,0,0.509
FF,2025-03-27,98.5,"Skubal, Tarik",669257,669373,,ball,11,R,R,L,LAD,DET,,0,2,0.32,1.23,-0.2924672080230744,3.7661836507412727,,,,2,4,Bot,,,,,,99.3,2215,6.4,778546,,,,33,3,1,1,1,1,1,1,1,1,150,0.001,0.022,,,0,0,0.508
FF,2025-03-29,98.4,"Abreu, Bryan",620443,650556,,ball,14,R,R,R,HOU,NYM,,1,1,-0.79,1.41,0.8664209933198873,1.1476917925274348,,,,0,8,Top,,,,,,98.5,2410,6.8,778530,,,,50,3,2,1,1,2,1,2,1,2,219,-0.012,0.055,,,1,-1,0.748
FF,2025-03-27,98.4,"Alcantara, Sandy",457705,645261,,foul,3,R,R,R,MIA,PIT,,0,2,-1.45,1.24,0.4971441436151911,3.0264086281642353,,,,1,2,Top,,,223,87.8,58,96.3,2276,5.9,778562,,,,8,3,0,0,0,0,0,0,0,0,238,0,0,68.6,6.9,0,0,0.53
FF,2025-03-27,98.4,"Muñoz, Andrés",671732,662253,,foul,5,R,L,R,SEA,ATH,,0,0,-1.2,0.99,-0.22105601956199417,2.6663588385521058,,,,0,9,Top,,,261,84.6,40,98.7,2261,6.6,778547,,,,63,1,4,2,2,4,2,4,2,4,230,0.006,-0.039,73.3,6.4,2,-2,0.924
FF,2025-03-29,98.4,"Williams, Gavin",624415,668909,field_out,hit_into_play,6,R,L,R,KC,CLE,line_drive,1,1,-0.8,1.52,0.38455021365479114,2.515972496237649,,,,1,3,Bot,191.3,102.3,289,90.6,21,98.7,2413,6.7,778529,0.269,0,1,23,3,0,2,0,2,2,0,0,2,221,-0.018,-0.244,71.0,6.7,-2,-2,0.3
FF,2025-03-29,98.4,"Alcala, Jorge",671056,660896,,blocked_ball,14,R,R,R,STL,MIN,,0,2,-0.76,1.53,1.221802844232092,0.5636327368109391,,571448,676475,0,6,Bot,,,,,,97.3,2515,6.3,778528,,,,44,3,1,1,1,1,1,1,1,1,211,0.007,0.015,,,0,0,0.671
FF,2025-03-27,98.4,"Estrada, Jeremiah",621566,669093,walk,ball,11,R,L,R,SD,ATL,,3,2,-0.48,1.83,-0.4437267797151221,4.051865542405704,,,,0,7,Top,,,,,,97.9,2355,6.7,778545,0.691497,0.7,1,55,7,3,4,4,3,4,3,4,3,192,-0.032,0.356,,,-1,1,0.302
FF,2025-03-30,98.4,"Pearson, Nate",606466,663878,,ball,1,R,L,R,AZ,CHC,,2,0,-0.69,1.32,-0.28865397541026905,3.458043431894625,,,,0,7,Bot,,,,,,99.3,2296,6.6,778515,,,,54,3,1,3,1,3,3,1,1,3,209,0.02,0.152,,,-2,-2,0.242
FF,2025-03-27,98.4,"Pearson, Nate",672515,663878,,foul,5,R,R,R,AZ,CHC,,3,2,-0.46,1.55,-0.15111322075390138,2.663147268699368,,,,0,6,Bot,,,154,82.8,11,99.5,2438,6.8,778552,,,,57,7,3,8,3,8,8,3,3,8,208,0,0,71.5,6.6,-5,-5,0.061
